ST_CASE,LATITUDE,LONGITUD
340422,40.15517222,-74.22963056
340423,40.88986389,-74.07314722
340424,40.31449722,-74.48915833
340425,40.56937778,-74.57531389
340426,40.89066667,-74.82695
340427,40.98863611,-74.32682778
340428,39.68525,-74.53330278
340429,39.95994722,-74.65888056
340430,40.8029,-74.99297778
340431,40.61881111,-74.75548056
340432,41.18101389,-74.65048056
340433,40.91041111,-74.56556667
340435,40.46925556,-74.29774444
340436,40.64795,-74.52127778
340437,39.40611111,-74.50978056
340438,39.98193333,-74.77691667
340439,40.90731667,-74.72621944
340440,39.44006944,-75.21099167
340441,40.73169444,-74.05251389
340442,40.72213611,-74.06952222
340443,40.01668056,-74.23348056
340444,40.710425,-74.31005833
340445,88.8888,888.8888
340446,39.96280278,-75.08335278
340447,40.54997778,-74.32182222
340448,40.87229444,-74.10418056
340449,40.08241944,-74.74535556
340450,40.63598333,-74.29339444
340451,40.67518056,-74.58731111
340452,39.73599722,-75.09456944
340453,40.664075,-74.38919167
340454,40.83423611,-74.14819444
340455,40.17280556,-74.05141667
340456,39.47703056,-74.71285556
340457,40.02961944,-74.81955833
340458,40.90675556,-74.16437222
340459,40.32993611,-74.81561111
340460,40.15178333,-74.36977778
340461,39.54150556,-75.15850556
340462,40.74645278,-74.04105278
340463,40.65910833,-74.43754444
340464,40.36778333,-74.304425
340465,40.25799167,-74.77924722
340466,40.57007778,-74.43704722
340467,40.72986944,-74.37635556
340468,39.80322222,-75.189675
340469,39.87763889,-74.96245
340470,39.71946944,-75.46941389
340471,39.41661111,-75.19726111
340472,40.68636667,-74.38414444
340473,39.943425,-74.50436667
340474,39.84527778,-75.13183611
340475,40.74080833,-74.16855
340476,39.91051389,-74.99155556
340477,40.04283889,-74.80398611
340478,40.87280833,-74.16673611
340479,40.52126944,-74.28600556
340480,40.87431111,-74.14060278
340481,40.43910833,-74.662
340482,40.70604722,-74.09982222
340483,41.06392778,-74.12753889
340484,40.95875833,-74.2293
340485,39.53706667,-75.06312778
340486,40.8191,-74.31536667
340487,40.34377778,-74.28130833
340488,40.75796667,-74.19170833
340489,40.20865556,-74.745525
340490,40.71434722,-74.28063611
340491,40.04058611,-74.91278056
340492,40.76829444,-74.92702222
340493,40.72703333,-74.22136944
340494,40.26232222,-74.79996944
340495,39.47196667,-75.05368889
340496,39.77094444,-74.89983889
340497,39.83750556,-75.00966389
340498,39.875425,-75.08352222
340499,39.744625,-74.87694722
340500,39.65363889,-74.83658889
340501,39.82636389,-74.99868056
340502,40.75369167,-74.21310278
340503,40.72326389,-74.18665833
340504,40.71721944,-74.24082778
340505,40.29049167,-73.98458611
340506,40.70866944,-74.16936667
340507,40.75441667,-74.21428889
340508,40.69753056,-74.19836944
340509,40.88822222,-74.21726667
340510,39.61487778,-75.33771111
340511,40.72588056,-74.17781111
340512,40.76908333,-74.2421
340513,40.71191389,-74.18988889
340515,40.51026389,-74.38675556
340516,40.72716111,-74.22957778
340517,39.77173056,-75.23511111
340518,40.18895833,-74.22309722
340519,40.195625,-74.25969444
340520,40.26718333,-74.00120278
340521,40.46675833,-74.280675
340522,40.43453611,-74.33189167
340524,40.23144167,-74.75994167
340525,40.73523333,-74.25025
340526,39.84811667,-75.12512222
340527,41.05118611,-74.06633611
340528,40.84113889,-74.27875556
340529,40.73266944,-74.15804722
340530,41.1309,-74.70491389
340531,39.94784722,-75.06746389
340532,40.25023889,-74.06446111
340533,40.45405,-74.29483611
340534,40.52551111,-74.38815
340535,40.36072778,-74.60231667
340536,40.9161,-73.9355
340537,40.63923333,-74.26264722
340538,39.80775556,-75.111975
340539,39.73518333,-75.20742222
340540,40.82498056,-74.32038889
340541,40.7583,-74.2037
340542,40.25927222,-74.29148611
340543,40.43653333,-74.22173611
340544,39.94823889,-75.06726667
340545,40.19671111,-74.67231111
340546,40.20653611,-74.01668056
340547,40.19072222,-74.07335278
340548,40.84594444,-74.11017222
340549,40.30809444,-74.37814444
340550,40.19785278,-74.66665
340551,39.70715,-74.13378333
340552,40.43075,-74.49121389
340553,40.20365278,-74.73753056
340554,40.91411944,-74.05355556
340555,39.72117778,-75.16128333
340556,40.50019167,-74.297725
340557,40.39713333,-74.55841944
340558,39.57626667,-74.87279444
340559,39.60556944,-75.19985833
340560,39.90920556,-75.09789167
340561,40.91199444,-74.14220556
340562,39.86830833,-74.23431389
340563,39.01053056,-74.87935278
340564,39.01473889,-74.87598056
340565,40.75316944,-74.17881944
340566,39.10028333,-74.73190556
340567,40.83885833,-74.27496389
340568,39.42122778,-75.03946389
340569,39.36513889,-75.02004722
340570,40.72488333,-74.24001667
340571,40.66547778,-74.20494444
340572,40.67883056,-74.21054722
340573,40.91071389,-74.18986389
340574,40.62651667,-74.243475
340575,40.42754722,-74.19504722
340576,40.65875833,-74.26335556
340577,40.91385833,-74.58002222
340578,40.31424722,-73.98618611
340579,40.72441111,-74.16163611
340580,40.72153889,-74.19367778
340581,40.83988056,-74.20161389
350001,35.578025,-105.2191056
350002,35.05295556,-106.1623889
350003,31.87287778,-106.6771889
350004,31.88020278,-106.6429806
350005,35.07444444,-107.5736583
350006,35.07854722,-106.5204083
350007,32.27064167,-106.7334083
350008,32.02352222,-106.4561278
350009,35.10469444,-106.7095667
350010,35.09278333,-106.62565
350011,32.88626667,-104.4124667
350012,35.02469167,-106.7330583
350013,35.12229167,-106.727625
350014,33.03178056,-103.1968583
350015,35.12953333,-106.5686722
350016,35.52451944,-108.7733861
350017,36.71923611,-108.178
350018,35.05756944,-106.6380611
350019,35.07268056,-106.5387806
350020,35.50732222,-108.820775
350021,32.17526667,-103.3807333
350022,35.11645,-106.5914806
350023,35.31983611,-106.5490917
350024,34.09120833,-103.3355778
350025,35.34757778,-108.0106194
350026,35.07266944,-106.5393833
350027,32.15899722,-106.6940139
350028,35.67251667,-105.9544222
350029,34.57605833,-106.1144139
350030,35.07786667,-106.5860944
350031,36.70393889,-108.1052389
350032,35.10390556,-106.5959611
350033,35.36688056,-108.0615389
350034,35.01350278,-107.0195889
350035,32.72589722,-103.0948889
350036,35.41115833,-103.4372083
350037,35.00450833,-105.9985
350038,33.3363,-106.0819417
350039,35.10902222,-106.5626222
350040,35.29453889,-106.6969833
350041,35.13082778,-106.5599278
350042,35.19472222,-106.7034889
350043,35.18185,-106.6541278
350044,36.76836389,-108.1398028
350045,34.08049167,-107.4035611
350046,34.70453889,-106.7624667
350047,32.30809444,-106.7682389
350048,32.62406944,-107.0333889
350049,35.12371667,-106.6207694
350050,34.67449722,-106.7615
350051,35.10906389,-106.6287889
350052,36.90018333,-108.1936778
350053,32.61065833,-107.02345
350054,34.67881111,-106.7713667
350055,35.09178889,-106.7299167
350056,35.12091667,-107.8250889
350057,35.07711667,-106.5163361
350058,35.07272778,-106.5399083
350059,32.55466944,-107.4743611
350060,35.194625,-106.7035833
350061,32.04810833,-106.2944083
350062,35.08615278,-106.5863306
350063,35.07270556,-106.5599917
350064,35.13696667,-106.6025806
350065,33.04029167,-106.0070806
350066,35.17443333,-106.6735722
350067,32.23947222,-107.42405
350068,35.11987778,-106.6444722
350069,33.17590278,-107.0309944
350070,32.23944167,-108.9533139
350071,35.47475278,-108.4205806
350072,32.41678333,-104.2289889
350073,35.26379722,-106.696775
350074,34.48657778,-103.1963139
350075,35.13170556,-106.6082139
350076,35.53163333,-108.6281333
350077,35.52646389,-108.7381222
350078,36.08515833,-108.1882278
350079,35.12327778,-106.49765
350080,33.73155833,-105.8358389
350081,32.52745556,-103.8483472
350082,35.08587778,-106.6847
350083,32.31157778,-106.8064944
350084,34.53328611,-106.8007806
350085,35.07584444,-106.7658111
350086,35.39613611,-105.4367694
350087,33.34351944,-107.4016972
350088,35.12388056,-106.7015528
350089,35.1738,-106.5850472
350090,35.100425,-106.6984917
350091,35.07762222,-106.5863333
350092,32.56149167,-108.3303528
350093,36.53696389,-105.9336944
350094,32.92298333,-107.3178167
350095,32.75483333,-108.2797389
350096,35.10247778,-106.2925972
350097,34.58113056,-106.7449972
350098,35.06494167,-106.7171028
350099,35.581625,-108.3327222
350100,34.30730833,-107.4461417
350101,36.43729167,-108.320125
350102,32.19879167,-108.2725944
350103,35.11422778,-103.3621167
350104,32.70164722,-103.1207861
350105,32.85875,-105.6002528
350106,34.39937222,-103.2104528
350107,35.45463611,-104.4919333
350108,32.59983611,-103.5989194
350109,35.57051111,-105.7078583
350110,33.34475556,-104.5753083
350111,36.39181667,-104.5952472
350112,32.67829722,-107.2123194
350113,32.38156111,-104.2248889
350114,36.92535556,-107.9035722
350115,34.21461944,-106.9233111
350116,35.10670556,-106.6943139
350117,33.33205833,-105.0491917
350118,35.57653333,-103.6628389
350119,34.81038611,-106.7631472
350120,32.32916667,-106.8059583
350121,35.10641111,-106.7052889
350122,32.42864722,-104.2422222
350123,36.83096111,-108.69395
350124,35.49841389,-108.8718806
350125,32.50787778,-103.7603306
350126,35.10415,-104.0325194
350127,36.45784444,-105.5964222
350128,34.99866389,-106.6461778
350129,36.73518333,-108.24725
350130,34.78863889,-106.7361167
350131,35.05816944,-106.8131861
350132,35.05558333,-106.7029167
350133,34.98328056,-107.1712389
350134,35.21094444,-108.7619639
350135,32.26905,-107.7144278
350136,33.45844167,-104.5234194
350137,35.21748889,-106.5738389
350138,34.99677222,-105.4006389
350139,35.05862778,-106.6212222
350140,35.09085833,-106.58615
350141,35.20397222,-106.7108972
350142,32.89001667,-107.8535222
350143,35.48424444,-108.4544028
350144,35.63239167,-105.9628167
350145,35.52985,-108.7481083
350146,32.34616944,-103.1586694
350147,36.33361667,-104.6149583
350148,33.39246389,-105.2901
350149,35.20942222,-106.6858306
350150,36.799225,-107.6159278
350151,35.82144167,-106.6060583
350152,35.52935556,-108.7477222
350153,34.16485833,-105.6615028
350154,31.87686111,-106.6499139
350155,34.56397222,-106.7884056
350156,35.54415,-106.8297389
350157,34.89895,-106.7258611
350158,35.03218611,-107.4682417
350159,34.68670556,-106.7678806
350160,35.08781111,-106.635725
350161,32.49595,-107.5161917
350162,35.95659167,-107.0724583
350163,35.04596944,-108.3697
350164,33.61996389,-105.90915
350165,35.07597778,-106.2242056
350166,35.65662778,-105.9892528
350167,34.99780278,-105.4290111
350168,34.98663611,-105.1916056
350169,35.13081944,-106.5684417
350170,35.11605,-106.6254222
350171,35.10870556,-106.6282028
350172,36.20404167,-105.85955
350173,34.86864444,-106.0529611
350174,36.00770833,-105.8875667
350175,35.38811389,-104.4609583
350176,35.06986111,-106.6391
350177,33.432825,-105.6752528
350178,32.89250278,-105.6734389
350179,36.9743,-108.1893472
350180,35.18378889,-106.5807861
350181,36.73797778,-108.2588472
350182,35.06411389,-107.5264306
350183,32.51075278,-104.073225
350184,35.00481389,-105.77365
350185,32.31088611,-106.7866139
350186,35.07718889,-106.6456889
350187,36.75830556,-106.5589528
350188,32.48374722,-104.3244139
350189,33.89240556,-106.8927306
350190,35.11006111,-106.7310333
350191,35.21561389,-106.6971111
350192,32.28670278,-106.7402361
350193,32.06248056,-103.1650722
350194,36.73476111,-108.0819806
350195,35.64315833,-105.9562861
350196,36.89577222,-104.4312444
350197,35.064925,-106.6642028
350198,32.28669167,-104.2808583
350199,32.13909722,-103.2947194
350200,34.60042778,-105.1982194
350201,34.97777222,-106.3202806
350202,32.96016667,-105.9743056
350203,32.08256111,-106.6833583
350204,32.69682778,-103.5232389
350205,35.63581111,-108.8630944
350206,35.06894722,-106.4206528
350207,35.02754722,-106.6581639
350208,35.10873333,-107.8061694
350209,35.42122222,-105.5537806
350210,32.1341,-107.7856306
350211,35.98937222,-104.7296111
350212,32.62468333,-106.9606917
350213,32.53139444,-104.0294917
350214,33.51467222,-105.6648306
350215,35.71764167,-105.9352667
350216,34.97516944,-104.9648694
350217,35.00846389,-107.0345917
350218,33.42306944,-104.5818833
350219,35.63843889,-106.0698639
350220,35.092375,-106.5595111
350221,35.8506,-104.9269306
350222,35.13626944,-105.7395917
350223,35.074425,-106.5544556
350224,32.21465556,-108.1905083
350225,36.61614722,-104.5162917
350226,34.99421944,-105.3480889
350227,35.083625,-106.5686083
350228,35.0517,-106.8551944
350229,35.07563611,-106.5656417
350230,35.77776111,-108.7717833
350231,35.00240556,-106.6444667
350232,35.52740833,-108.7273389
350233,35.10754444,-106.6177861
350234,34.81634167,-106.6735194
350235,35.78613611,-104.9885861
350236,36.08548611,-105.2497111
350237,35.13729722,-106.6024389
350238,32.36273611,-107.6208083
350239,35.07999722,-106.5685583
350240,35.09464444,-106.5688361
350241,35.086125,-106.5396472
350242,35.09973889,-106.6316111
350243,35.11665556,-106.6251972
350244,35.11363056,-106.6040722
350245,35.12395556,-106.5509222
350246,35.51291111,-108.8109111
350247,35.09460278,-106.5327694
350248,35.11791944,-106.6453
350249,35.07957778,-106.497125
350250,35.06855556,-107.6823056
350251,35.30029167,-104.267825
350252,35.42296944,-106.1349222
350253,34.30888333,-108.2620667
350254,32.89032222,-105.95505
350255,35.08248889,-106.7247222
350256,34.40287222,-103.1896694
350257,35.58809167,-106.0536917
350258,32.20315,-108.2496611
350259,35.09881944,-106.5708111
350260,33.39415833,-104.5169556
350261,36.04049444,-105.8352944
350262,32.03301944,-106.6032722
350263,35.071,-106.5797111
350264,34.53468889,-104.9375583
350265,35.12174167,-106.5687889
350266,34.40616389,-106.4826972
350267,32.94532778,-105.8421667
350268,33.894075,-105.8201833
350269,32.2997,-106.778625
350270,32.34493056,-106.7676222
350271,35.223075,-107.9379278
350272,33.33282222,-104.5415806
350273,35.03311111,-106.1148028
350274,35.10201944,-106.5686639
350275,35.26378889,-106.657725
350276,35.24126944,-106.6557056
350277,36.93332778,-106.9539139
350278,32.94405278,-103.4952611
350279,35.12315833,-103.9238
350280,34.60205,-106.0616028
350281,36.108125,-106.1525583
350282,34.94563611,-107.1571528
350283,36.09942778,-106.0406944
350284,35.07179167,-106.5324389
350285,32.701725,-107.1905778
350286,35.07568611,-107.7587889
350287,35.02665278,-107.4247917
350288,35.066575,-106.7692667
350289,35.07484167,-106.558275
350290,35.96288056,-108.6520111
350291,35.08003333,-106.5356194
350292,35.59852222,-105.9081056
350293,35.07911667,-106.4083833
350294,34.98169444,-106.651475
350295,32.26888333,-106.8306333
350296,32.97658889,-105.7232389
350297,34.02854167,-106.8926667
350298,35.09200278,-106.1914917
350299,35.24159444,-106.6835722
350300,33.74760833,-106.0319028
350301,36.76156667,-105.624875
350302,36.17516944,-106.209175
350303,32.47239167,-104.2847806
350304,34.98248611,-106.6513056
350305,34.92499722,-106.2905389
350306,35.099075,-106.6376306
350307,33.20940556,-105.7084306
350308,34.40683056,-103.2493444
350309,35.10077222,-106.5763056
350310,32.43538889,-103.1440806
350311,35.93648611,-104.7910444
350312,32.18793889,-107.7511639
350313,34.31471667,-108.4294111
350314,36.80775,-108.0000361
350315,36.74456667,-108.3643556
350316,32.66645278,-104.9363
350317,32.3093,-106.7533361
350318,32.31369444,-106.7947139
350319,35.00395833,-105.5865306
350320,34.36839444,-103.21435
350321,32.25423611,-107.7515833
350322,35.14886944,-106.5898083
350323,35.05725833,-106.8247639
350324,35.02715556,-106.1023639
350325,35.28775556,-106.7373861
350326,32.06640833,-104.2072111
350327,34.287675,-105.6249722
350328,35.74156944,-105.915275
350329,32.32416667,-108.62775
350330,32.87216667,-105.9651194
350331,35.10396944,-106.58715
350332,32.05290833,-106.6021222
350333,32.20151667,-108.2583194
350334,32.37811389,-104.2030722
350335,32.43246111,-104.1877472
350336,35.4471,-108.9549167
350337,35.40976944,-108.2804167
350338,32.31086111,-106.7570611
350339,34.30913889,-104.9386917
350340,35.41212778,-108.9963306
350341,36.15314167,-106.1778306
350342,35.073925,-106.5496417
350343,34.96893333,-104.8032833
350344,36.75319444,-108.5253944
350345,32.32922222,-106.7837222
350346,32.27653056,-103.1848722
350347,35.06624167,-106.7847417
350348,35.00931111,-105.6834611
350349,34.66154167,-105.1126806
350350,35.05328056,-106.8450833
350351,35.13586111,-106.593425
350352,34.99400556,-106.7328
350353,35.05839722,-106.6133278
350354,35.11730556,-106.6362111
350355,36.53213056,-105.5858694
350356,35.32183889,-107.9958139
350357,34.41928333,-103.2097306
350358,32.91207222,-103.3292278
350359,35.60378889,-105.2119
350360,36.30541667,-104.1464
350361,32.30048333,-106.7626194
350362,34.41203889,-103.187625
350363,36.69842222,-108.2244
350364,35.10998889,-104.0129944
350365,36.00652222,-106.0651889
350366,34.76408333,-104.9809306
350367,36.24162222,-107.7056389
350368,32.74206667,-103.1408444
350369,34.18394722,-103.3391694
350370,32.84291944,-104.5673917
350371,32.29901111,-106.7637917
350372,32.30876667,-106.7650778
350373,35.05301944,-106.8482472
350374,35.11637778,-106.6569861
350375,34.75256667,-106.7555139
350376,32.19481667,-106.75365
350377,34.60520556,-104.0219889
350378,35.31948056,-107.9944694
350379,34.08391944,-106.8763889
350380,34.7981,-106.6296083
350381,35.30659722,-106.6522278
350382,32.93590556,-105.9644333
350383,36.45696667,-103.1875528
350384,35.07745833,-106.5792
350385,34.99309167,-107.237625
350386,36.71063056,-108.3452889
350387,35.66331111,-105.9760111
350388,36.7739,-108.7480583
350389,33.35079167,-104.5167833
350390,35.73135833,-108.2411694
350391,35.38945833,-108.1745722
350392,34.05753056,-106.8935611
350393,35.05172778,-107.4867167
350394,35.08014444,-106.710225
350395,34.97509444,-106.6534722
350396,34.79676111,-106.7689694
350397,36.14350833,-107.2546806
350398,35.96246389,-107.6546778
350399,35.13373333,-106.6109611
350400,34.80163333,-106.5871444
350401,35.34955556,-106.6027028
350402,33.33904444,-104.5232417
360001,41.21996667,-73.96854167
360002,44.98979167,-74.64325556
360003,40.75701389,-73.89231111
360004,40.60853056,-73.95916667
360005,44.19292222,-73.46484444
360006,41.41516944,-73.64051389
360007,43.10781944,-75.24825556
360008,40.77298333,-73.91646111
360009,41.12276389,-73.99268611
360010,99.9999,999.9999
360011,40.54239444,-74.14589444
360012,40.79538333,-73.97711111
360013,42.83932222,-78.75399444
360014,42.45582778,-79.31071944
360015,43.21373889,-77.47513333
360016,40.83953056,-73.59511944
360017,40.69402222,-73.51958889
360018,40.67263056,-73.99348889
360019,42.51886667,-74.06602778
360021,40.79414444,-73.97023889
360022,42.34254722,-77.31493611
360023,40.85178333,-73.871125
360024,40.72762222,-73.44465556
360025,43.16730833,-77.56958611
360026,41.23143889,-73.80998889
360027,42.40201944,-76.85795833
360028,42.97025278,-75.01446389
360029,42.41054722,-75.51982778
360030,41.16025556,-73.97810556
360031,44.900825,-75.06571389
360032,43.18734722,-77.58398889
360033,42.25838056,-77.20818611
360034,42.96066944,-77.12641944
360035,42.10916389,-73.81633056
360036,40.70121944,-73.618125
360037,43.00688611,-77.64174444
360038,41.738425,-74.06536389
360039,42.07770833,-76.85125
360040,41.28937778,-73.84314722
360041,40.71888611,-73.79044444
360042,42.530125,-73.35655
360044,40.56925278,-74.11118056
360045,40.87390556,-73.92741667
360046,43.17481944,-77.61725278
360047,40.7565,-73.96031111
360048,40.66640556,-73.78719444
360049,42.09032778,-76.1448
360050,40.83461944,-73.02129444
360051,42.64745,-78.19928611
360052,42.579125,-79.10660556
360053,42.95937222,-77.29323056
360055,42.17235278,-75.74854722
360056,43.11128056,-75.14707778
360057,42.82540278,-73.96200556
360058,43.19614167,-77.55642778
360059,40.75373056,-74.00495
360060,40.87423611,-73.87395278
360061,43.22601667,-77.20910833
360062,41.56988056,-74.11636389
360063,43.05490278,-76.17056389
360064,42.97330278,-77.35458056
360065,43.075675,-78.99010556
360066,40.75867778,-73.91382778
360067,40.63969722,-73.95798056
360068,40.83159722,-73.91014167
360069,43.04599722,-76.86461944
360071,40.70655833,-73.34899444
360072,42.96356667,-78.78481111
360073,42.04725833,-74.90913333
360074,40.75204722,-73.78885
360075,43.45887778,-76.38362778
360076,40.70207778,-73.86749722
360077,40.83162222,-73.87381667
360078,43.18454167,-77.63119167
360079,42.30456389,-77.89481111
360080,40.84011667,-73.87787222
360081,40.7151,-73.96665
360082,41.09325278,-73.93134167
360083,44.69606389,-73.50023889
360085,43.24288889,-77.95737778
360086,42.60481944,-76.18575
360087,42.127025,-79.2837
360088,40.84508333,-73.06835
360089,40.66952778,-73.57722778
360090,40.70776111,-73.61605278
360091,42.86618333,-74.02086667
360092,40.54766667,-74.16010278
360093,40.7021,-73.626575
360094,40.57595833,-73.99105278
360095,40.68965,-73.80885833
360096,40.71316111,-73.76728333
360097,40.70778611,-73.932375
360098,43.16958333,-75.41719167
360099,41.42211389,-74.28878056
360100,42.66534722,-74.13162222
360101,42.83871667,-73.62473611
360102,42.461025,-77.82306944
360103,40.67014722,-73.84627222
360104,41.00330833,-73.83361111
360105,42.07569167,-79.31566389
360106,42.12716111,-75.97553056
360107,42.51159722,-77.58419444
360108,40.66631111,-73.95085
360109,40.68369444,-73.57205
360110,43.00750278,-78.22910278
360111,42.73798056,-74.32180833
360113,42.855125,-78.82321944
360114,40.97691111,-73.7563
360115,40.70363333,-73.63537222
360116,40.7252,-73.99523333
360117,40.61976111,-73.98959722
360118,42.03311111,-77.53808056
360119,40.61154444,-73.97460556
360120,40.857575,-73.85655833
360121,42.89616111,-78.81983333
360122,40.75147222,-73.85588889
360123,99.9999,999.9999
360124,99.9999,999.9999
360125,40.61235278,-74.09933611
360126,40.87008889,-73.89099722
360127,43.07446389,-78.38538611
360128,43.01394167,-74.99234722
360129,42.1086,-78.50029722
360130,41.12798056,-74.0451
360131,41.67872778,-73.88901111
360132,41.91781389,-73.90657778
360133,41.46251667,-74.34507222
360134,40.84714444,-73.84909167
360135,40.63448056,-73.992725
360136,40.80185,-73.93723056
360138,42.54888611,-73.76980556
360139,42.99568333,-78.789875
360140,43.02813889,-73.89733889
360141,42.163125,-73.86552222
360142,40.76610556,-73.86335
360143,41.71099167,-75.04821111
360144,42.44871667,-75.62846944
360145,42.63299444,-73.7687
360146,99.9999,999.9999
360147,40.78249444,-73.91449167
360148,40.63143056,-73.88446667
360149,41.23586389,-73.98515833
360150,40.933575,-73.80553611
360151,42.25048333,-76.17841944
360152,42.219725,-76.42100556
360153,41.76560833,-73.70041389
360154,40.60779722,-74.02145278
360155,40.69031111,-73.99443056
360156,42.99933611,-73.55088611
360157,42.94233056,-78.83589444
360158,42.20903056,-75.90961944
360159,40.78858611,-73.503725
360160,41.52057222,-74.24321944
360161,43.0661,-74.34093889
360162,40.66671667,-73.83318889
360163,40.82096389,-73.86562222
360164,40.74587222,-73.88956944
360165,43.15484722,-75.74459444
360166,42.5793,-76.65885833
360167,41.21492222,-74.03273611
360168,43.26052222,-75.44788056
360169,40.748925,-73.93729444
360170,43.45036667,-73.33483889
360171,99.9999,999.9999
360172,43.10334722,-75.58754444
360173,41.09358333,-73.74382222
360174,40.62694722,-73.69302778
360175,42.82455833,-74.34115278
360176,40.68844444,-73.66105833
360177,99.9999,999.9999
360178,99.9999,999.9999
360179,41.91961111,-73.98753333
360180,40.75824444,-73.85276667
360181,40.91173333,-73.85219722
360182,41.73838611,-73.90953056
360183,42.40655556,-76.54471111
360184,43.50189722,-76.31683333
360185,42.42319167,-75.36962222
360186,43.166675,-77.65949722
360187,42.79259722,-73.87519167
360188,40.74256944,-73.95267222
360189,43.15887778,-77.59833611
360190,40.70650833,-73.59363333
360191,40.83098889,-73.93581111
360192,42.79709444,-78.81981389
360193,40.91876111,-73.86893333
360194,42.87122222,-76.98685278
360195,40.76150833,-73.81790833
360196,40.68701667,-73.95687778
360197,42.89746389,-76.75398889
360198,43.75369167,-75.5365
360199,43.569825,-76.07509722
360200,42.83555,-77.44920556
360201,43.98625278,-75.64216667
360202,40.61779444,-74.03919722
360204,42.09705278,-76.80739167
360205,41.73273056,-73.71506389
360206,41.57823611,-73.93189444
360208,40.788575,-73.53564444
360209,40.81416111,-73.88263889
360210,43.07297222,-75.47891111
360211,42.72548611,-73.95988611
360212,42.97367222,-77.13456667
360213,42.14881389,-76.914925
360214,42.44921111,-76.03704167
360215,41.25500278,-74.04423056
360216,42.61998889,-78.84044167
360217,42.60770556,-73.72369167
360218,40.82340833,-72.71964444
360219,40.66927222,-73.43234167
360220,43.10701389,-79.01481389
360221,40.83636667,-73.87523056
360222,43.02360556,-76.004025
360223,43.26326111,-76.37882222
360224,40.66797222,-73.77505278
360225,42.76851944,-73.69773333
360226,40.84874722,-73.4201
360227,42.18905278,-75.65093611
360228,40.67368889,-73.85741667
360229,40.95746944,-72.76895278
360230,40.77524167,-73.95366944
360231,40.89706111,-73.33409167
360232,40.80464444,-73.938025
360233,40.83558056,-73.04693889
360234,41.79134722,-74.24032778
360235,99.9999,999.9999
360236,40.68426667,-73.68797222
360237,41.91478611,-73.67209167
360238,43.2031,-77.60947778
360239,44.20314167,-73.49337222
360240,42.09041667,-78.46333333
360241,43.00924444,-77.44414444
360242,43.02985833,-77.89243056
360243,41.11231667,-74.11405556
360245,42.88338333,-78.83345833
360246,43.20280833,-78.25587778
360247,40.64532222,-74.01372222
360248,40.80056111,-73.96565
360249,40.64884722,-73.89865
360250,42.98849444,-78.91712778
360251,43.45274444,-76.35152222
360252,99.9999,999.9999
360254,42.90676389,-76.97790833
360255,40.86246111,-73.91423056
360256,42.86878056,-76.98581667
360257,40.68005833,-73.82305278
360258,40.92663333,-73.77060833
360259,40.74285833,-73.69409722
360260,42.91589167,-73.35157778
360261,40.73758056,-73.983975
360262,42.23610278,-74.66124167
360263,42.91153889,-78.8657
360264,44.720525,-74.91213889
360265,41.69168056,-73.88807778
360266,40.60677222,-74.07887222
360267,40.73150833,-73.87208889
360268,40.73408889,-73.99098889
360269,40.83876944,-73.83878333
360270,40.80528611,-73.92028056
360271,40.61713333,-73.96898611
360272,43.000325,-77.43726389
360273,41.12285,-74.00975833
360274,40.75869722,-73.57838889
360275,42.97438333,-77.35233056
360276,42.16018056,-73.61806944
360277,42.90123056,-78.89996667
360278,40.85053889,-73.83005556
360279,40.63002778,-73.97708889
360280,43.28438889,-73.58658056
360281,43.29274167,-76.53192778
360282,42.65686944,-73.82570278
360283,40.88219722,-73.8636
360284,40.80274167,-73.91625
360285,40.79097222,-73.822375
360286,40.76037222,-73.73155278
360287,40.73325,-73.98118889
360288,43.1695,-77.7016
360289,40.72329444,-73.94223889
360290,42.92758333,-78.89836944
360291,43.26447778,-73.453775
360292,40.67000556,-73.72865
360293,40.70648889,-73.43041389
360294,40.60736667,-73.94315833
360295,40.78569444,-73.82401667
360296,43.28149167,-75.21886111
360297,43.04318611,-77.09764167
360298,42.80135556,-76.97745278
360299,40.59879444,-73.76590833
360300,40.77636944,-73.56778611
360301,43.03379722,-74.34395833
360302,42.50753333,-76.15906389
360303,40.78289444,-72.98317778
360304,40.77308611,-73.26009722
360305,40.81665833,-73.07593889
360306,40.69629444,-73.34344167
360307,40.84160556,-72.89603611
360308,43.27635278,-75.62415556
360309,40.78855833,-73.37506389
360310,43.47298056,-76.47395278
360311,40.78310278,-73.72128611
360312,42.64480556,-77.75054722
360313,40.78018889,-73.26080556
360314,43.13484722,-77.65085278
360315,40.88310556,-72.94201389
360316,42.73900833,-73.67491389
360317,40.66633333,-73.76165833
360318,41.46343889,-74.37230833
360319,40.58213611,-73.82945556
360320,40.80072222,-73.01781111
360321,41.00031389,-73.68068611
360322,41.84608889,-74.94236667
360323,42.912725,-77.37025556
360324,41.09312778,-73.94689722
360325,42.12406944,-77.98313056
360326,43.17573056,-77.51198611
360327,44.78747222,-74.81996667
360328,44.18689167,-73.58045
360329,41.77235556,-73.76644444
360330,42.97638056,-74.03022222
360331,42.54314444,-77.01304444
360332,41.40701389,-74.50203056
360333,99.9999,999.9999
360334,43.24217778,-73.28497222
360335,40.70985556,-73.58915278
360336,43.46119444,-76.08593056
360337,40.85073056,-73.41738611
360338,42.6568,-73.76349167
360339,40.97717222,-72.60843333
360340,42.3617,-73.43131111
