ST_CASE,VEH_NO_x,DRIMPAIR_x,DRDISTRACT,DRIVERRF,PER_NO_x,DRUGRES,DRUGACTQTY,STATE_x,COUNTY,HARM_EV_x,MAKE_x,BODY_TYP_x,AGE,SEX,PER_TYP_x,INJ_SEV,REST_USE,REST_MIS,AIR_BAG_x,EJECTION,DRINKING,ALC_RES,HISPANIC,STATE_y,VE_FORMS,HARM_EV_y,NUMOCCS,HIT_RUN,VIN,MOD_YEAR,VPICMAKE,VPICMODEL,VPICBODYCLASS,MAKE_y,MAKENAME,MODEL,BODY_TYP_y,HAZ_INV,HAZ_PLAC,HAZ_ID,TRAV_SP,UNDEROVERRIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,M_HARM,FIRE_EXP,DR_DRINK,DR_PRES,L_STATE,DR_ZIP,L_TYPE,L_STATUS,L_COMPL,L_COMPLNAME,L_RESTRI,DR_HGT,DR_WGT,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_MONAME,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_CONFIG,STATE,RACE,ORDER,MULTRACE,CASENUM,HARM_EV,DAY_WEEK,MONTH,MAXSEV_IM,WEATHR_IM,PER_NO_y,BODY_TYP,AGE_IM,SEX_IM,INJSEV_IM,PER_TYP_y,AIR_BAG_y,EJECT_IM,MAKE,VEH_NO_y,DRIMPAIR_y
10144,1,0,96.0,28.0,1.0,1059.0,2.3,1.0,89.0,12.0,20.0,4.0,49.0,1.0,1.0,4.0,20.0,7.0,8.0,0.0,0.0,0.0,7.0,1.0,2.0,12.0,1.0,0.0,1G1ZB5ST3LF0,2020.0,467.0,1834.0,13.0,20.0,Chevrolet,37.0,4.0,1.0,0.0,0.0,70.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,47.0,38449.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,76.0,360.0,0.0,3.0,0.0,6.0,June,2021.0,6.0,2022.0,3.0,1.0,2.0,55.0,1.0,1.0,2.0,1.0,3.0,1.0,50.0,99.0,1.0,1.0,202.0,1.0,1.0,1.0,0.0,202304800044.0,12.0,1.0,3.0,4.0,1.0,1.0,4.0,49.0,1.0,4.0,1.0,8.0,0.0,20.0,1.0,0.0
10144,2,0,96.0,0.0,1.0,0.0,-99.0,1.0,89.0,12.0,49.0,4.0,58.0,2.0,1.0,2.0,3.0,0.0,20.0,0.0,0.0,996.0,0.0,1.0,2.0,12.0,2.0,0.0,3MYDLBYV6KY5,2019.0,448.0,2464.0,13.0,49.0,Toyota,51.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,0.0,0.0,1.0,1.0,35773.0,1.0,6.0,3.0,Valid license for this class vehicle,1.0,65.0,210.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,1.0,3.0,5.0,53.0,1.0,1.0,1.0,201.0,1.0,0.0,1.0,0.0,202304800044.0,12.0,1.0,3.0,4.0,1.0,1.0,4.0,58.0,2.0,2.0,1.0,20.0,0.0,49.0,2.0,0.0
10149,1,99,96.0,28.0,1.0,5060.0,1.0,1.0,97.0,12.0,20.0,34.0,20.0,2.0,1.0,4.0,20.0,7.0,8.0,0.0,9.0,0.0,7.0,1.0,2.0,12.0,1.0,0.0,1GCHSCEA7L11,2020.0,467.0,4086.0,60.0,20.0,Chevrolet,473.0,34.0,1.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,1.0,36521.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,67.0,125.0,0.0,1.0,0.0,9.0,September,2019.0,4.0,2022.0,9.0,1.0,2.0,45.0,1.0,5.0,2.0,1.0,0.0,1.0,10.0,99.0,1.0,2.0,301.0,1.0,1.0,1.0,0.0,202304953759.0,12.0,5.0,5.0,0.0,1.0,1.0,34.0,36.0,1.0,0.0,1.0,20.0,0.0,20.0,2.0,0.0
10156,1,0,96.0,28.0,1.0,0.0,-99.0,1.0,89.0,12.0,58.0,4.0,33.0,1.0,1.0,4.0,20.0,7.0,8.0,0.0,0.0,996.0,7.0,1.0,2.0,12.0,1.0,0.0,JN1BY1AP5BM3,2011.0,480.0,2357.0,13.0,58.0,Infiniti,38.0,4.0,1.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,1.0,35805.0,0.0,0.0,0.0,Not licensed,0.0,71.0,200.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,9.0,5.0,5.0,40.0,1.0,6.0,2.0,2.0,0.0,1.0,10.0,99.0,1.0,2.0,301.0,1.0,2.0,1.0,0.0,202304800200.0,12.0,5.0,3.0,4.0,2.0,1.0,4.0,33.0,1.0,4.0,1.0,8.0,0.0,58.0,1.0,0.0
10156,2,0,96.0,0.0,1.0,1.0,-99.0,1.0,89.0,12.0,55.0,14.0,41.0,1.0,1.0,4.0,20.0,7.0,8.0,2.0,0.0,0.0,6.0,1.0,2.0,12.0,2.0,0.0,5NMSG13D79H2,2009.0,498.0,2057.0,7.0,55.0,Hyundai,401.0,14.0,1.0,0.0,0.0,38.0,0.0,3.0,5.0,12.0,6.0,12.0,0.0,0.0,1.0,1.0,35805.0,0.0,0.0,0.0,Not licensed,0.0,999.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,5.0,5.0,40.0,1.0,6.0,2.0,2.0,0.0,1.0,62.0,99.0,1.0,1.0,302.0,1.0,1.0,1.0,0.0,202304800200.0,12.0,5.0,3.0,4.0,2.0,1.0,14.0,41.0,1.0,4.0,1.0,8.0,2.0,55.0,2.0,0.0
10158,1,9,96.0,28.0,1.0,1.0,-99.0,1.0,83.0,1.0,37.0,4.0,26.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,438.0,7.0,1.0,1.0,1.0,1.0,0.0,1HGCM56633A0,2003.0,474.0,1861.0,13.0,37.0,Honda,32.0,4.0,1.0,0.0,0.0,60.0,7.0,3.0,5.0,0.0,6.0,42.0,0.0,1.0,1.0,1.0,35620.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,74.0,215.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,3.0,1.0,2.0,45.0,2.0,1.0,2.0,1.0,0.0,1.0,12.0,99.0,1.0,4.0,102.0,1.0,1.0,1.0,0.0,202304720057.0,12.0,7.0,1.0,1.0,1.0,1.0,4.0,53.0,2.0,1.0,1.0,1.0,0.0,37.0,1.0,98.0
10159,1,99,96.0,50.0,1.0,0.0,-99.0,1.0,73.0,12.0,49.0,4.0,30.0,1.0,1.0,4.0,99.0,7.0,20.0,0.0,8.0,996.0,7.0,1.0,2.0,12.0,1.0,0.0,1NXBU40EX9Z1,2009.0,448.0,2208.0,13.0,49.0,Toyota,32.0,4.0,1.0,0.0,0.0,85.0,0.0,0.0,0.0,12.0,6.0,12.0,1.0,0.0,1.0,1.0,35504.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,70.0,195.0,0.0,0.0,0.0,8.0,August,2021.0,8.0,2021.0,0.0,2.0,3.0,70.0,1.0,6.0,2.0,2.0,0.0,1.0,50.0,99.0,1.0,1.0,303.0,1.0,1.0,1.0,0.0,202305005249.0,1.0,6.0,4.0,4.0,1.0,1.0,4.0,66.0,2.0,4.0,1.0,9.0,1.0,49.0,1.0,99.0
10160,2,0,96.0,0.0,1.0,1.0,-99.0,1.0,9.0,12.0,63.0,4.0,59.0,2.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,0.0,7.0,1.0,3.0,12.0,3.0,0.0,3KPF24AD9LE2,2020.0,499.0,2462.0,13.0,63.0,KIA,38.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,0.0,0.0,1.0,1.0,35121.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,66.0,160.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,6.0,2.0,1.0,0.0,5.0,53.0,1.0,1.0,1.0,201.0,1.0,1.0,1.0,0.0,202304676042.0,12.0,7.0,1.0,0.0,1.0,1.0,4.0,45.0,1.0,0.0,1.0,20.0,0.0,63.0,1.0,0.0
10169,1,0,96.0,0.0,1.0,1.0,-99.0,1.0,73.0,42.0,20.0,4.0,69.0,2.0,1.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,2.0,0.0,1G1ZD5ST5LF0,2020.0,467.0,1834.0,13.0,20.0,Chevrolet,37.0,4.0,1.0,0.0,0.0,40.0,7.0,0.0,0.0,12.0,6.0,42.0,0.0,0.0,1.0,1.0,35016.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,63.0,200.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,2.0,40.0,1.0,1.0,2.0,1.0,0.0,1.0,13.0,99.0,1.0,4.0,101.0,1.0,0.0,1.0,0.0,202305335555.0,12.0,5.0,10.0,0.0,1.0,1.0,4.0,20.0,2.0,0.0,1.0,8.0,0.0,20.0,2.0,98.0
10185,1,0,96.0,38.0,1.0,0.0,-99.0,1.0,95.0,12.0,18.0,4.0,91.0,1.0,1.0,4.0,20.0,7.0,20.0,2.0,0.0,996.0,7.0,1.0,2.0,12.0,1.0,0.0,1G4HP52K85U2,2005.0,468.0,8842.0,13.0,18.0,Buick / Opel,2.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,6.0,12.0,0.0,0.0,1.0,1.0,35747.0,1.0,6.0,3.0,Valid license for this class vehicle,1.0,68.0,154.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,45.0,1.0,1.0,2.0,1.0,20.0,1.0,17.0,99.0,1.0,1.0,504.0,1.0,1.0,1.0,0.0,202305110513.0,12.0,5.0,6.0,0.0,1.0,1.0,4.0,18.0,2.0,0.0,1.0,20.0,0.0,18.0,2.0,8.0
10185,2,0,0.0,0.0,1.0,0.0,-99.0,1.0,95.0,12.0,37.0,4.0,18.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,996.0,0.0,1.0,2.0,12.0,1.0,0.0,1HGCM56376A1,2006.0,474.0,1861.0,13.0,37.0,Honda,32.0,4.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,1.0,35747.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,66.0,155.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,3.0,65.0,1.0,1.0,2.0,1.0,0.0,1.0,66.0,16.0,1.0,1.0,503.0,1.0,0.0,1.0,0.0,202305114692.0,12.0,4.0,7.0,1.0,1.0,1.0,4.0,16.0,1.0,0.0,1.0,9.0,0.0,37.0,1.0,98.0
10190,1,0,96.0,0.0,1.0,3053.0,1100.0,1.0,133.0,42.0,2.0,14.0,69.0,1.0,1.0,4.0,20.0,7.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,42.0,1.0,0.0,1J4FF68S5XL5,1999.0,483.0,1945.0,7.0,2.0,Jeep / Kaiser-Jeep / Willys- Jeep,404.0,14.0,1.0,0.0,0.0,55.0,7.0,0.0,0.0,12.0,6.0,42.0,0.0,0.0,1.0,1.0,35572.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,70.0,220.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,2.0,5.0,2.0,1.0,0.0,14.0,12.0,1.0,1.0,4.0,102.0,1.0,1.0,1.0,0.0,202304851022.0,12.0,5.0,4.0,0.0,1.0,1.0,14.0,23.0,1.0,0.0,1.0,20.0,0.0,2.0,2.0,0.0
10195,1,0,96.0,38.0,1.0,1.0,-99.0,1.0,43.0,12.0,49.0,4.0,47.0,2.0,1.0,4.0,3.0,0.0,1.0,0.0,8.0,0.0,7.0,1.0,2.0,12.0,2.0,0.0,JTDBR32E1300,2003.0,448.0,2208.0,13.0,49.0,Toyota,32.0,4.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,6.0,12.0,0.0,0.0,1.0,1.0,35055.0,1.0,6.0,3.0,Valid license for this class vehicle,1.0,66.0,150.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,65.0,1.0,1.0,2.0,1.0,20.0,1.0,17.0,99.0,1.0,1.0,504.0,1.0,1.0,1.0,0.0,202305362021.0,42.0,2.0,8.0,0.0,1.0,1.0,4.0,33.0,2.0,0.0,1.0,1.0,0.0,49.0,1.0,0.0
10197,2,0,96.0,0.0,1.0,0.0,-99.0,1.0,97.0,12.0,37.0,4.0,31.0,1.0,1.0,0.0,20.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,1HGCV1F35KA0,2019.0,474.0,1861.0,13.0,37.0,Honda,32.0,4.0,1.0,0.0,0.0,15.0,7.0,0.0,0.0,9.0,4.0,12.0,0.0,0.0,1.0,1.0,36609.0,1.0,1.0,2.0,No valid license for this class vehicle,0.0,71.0,230.0,0.0,0.0,0.0,3.0,March,2021.0,3.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,99.0,1.0,1.0,414.0,1.0,0.0,1.0,0.0,202305397789.0,12.0,5.0,10.0,0.0,1.0,1.0,4.0,17.0,1.0,0.0,1.0,9.0,0.0,37.0,1.0,98.0
10201,1,0,96.0,28.0,1.0,5060.0,4.6,1.0,25.0,12.0,35.0,4.0,20.0,2.0,1.0,4.0,99.0,7.0,2.0,0.0,8.0,0.0,7.0,1.0,2.0,12.0,1.0,0.0,3N1AB7AP1KY4,2019.0,478.0,1907.0,13.0,35.0,Nissan/Datsun,43.0,4.0,1.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,1.0,36695.0,1.0,6.0,3.0,Valid license for this class vehicle,1.0,64.0,110.0,0.0,2.0,0.0,8.0,August,2019.0,1.0,2023.0,0.0,1.0,2.0,55.0,2.0,1.0,2.0,1.0,0.0,14.0,10.0,99.0,1.0,2.0,301.0,1.0,2.0,1.0,0.0,202305052992.0,12.0,5.0,6.0,3.0,10.0,1.0,4.0,33.0,2.0,3.0,1.0,8.0,0.0,35.0,3.0,0.0
10206,1,99,96.0,0.0,1.0,1061.0,11.0,1.0,125.0,14.0,20.0,34.0,76.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,14.0,1.0,0.0,3GCPCSEC2GG2,2016.0,467.0,1850.0,60.0,20.0,Chevrolet,481.0,34.0,1.0,0.0,0.0,70.0,0.0,0.0,0.0,12.0,6.0,14.0,0.0,0.0,1.0,1.0,35111.0,1.0,6.0,3.0,Valid license for this class vehicle,1.0,70.0,210.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,2.0,70.0,1.0,1.0,2.0,1.0,0.0,1.0,13.0,99.0,1.0,4.0,103.0,1.0,2.0,1.0,0.0,202304841397.0,14.0,7.0,4.0,4.0,1.0,1.0,34.0,76.0,1.0,4.0,1.0,1.0,0.0,20.0,1.0,99.0
10207,1,99,96.0,58.0,1.0,5060.0,35.0,1.0,97.0,12.0,59.0,4.0,37.0,1.0,1.0,4.0,3.0,0.0,2.0,0.0,9.0,29.0,7.0,1.0,3.0,12.0,2.0,0.0,JTHBK1EG1B24,2011.0,515.0,2475.0,13.0,59.0,Lexus,31.0,4.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,7.0,6.0,12.0,0.0,1.0,1.0,1.0,36606.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,71.0,190.0,0.0,1.0,0.0,8.0,August,2022.0,8.0,2022.0,0.0,3.0,3.0,55.0,1.0,1.0,2.0,1.0,0.0,1.0,13.0,6.0,1.0,6.0,208.0,1.0,2.0,1.0,0.0,202305267055.0,12.0,3.0,9.0,2.0,1.0,1.0,4.0,52.0,1.0,0.0,1.0,20.0,0.0,59.0,1.0,0.0
10208,1,0,96.0,73.0,1.0,0.0,-99.0,1.0,73.0,12.0,49.0,4.0,28.0,1.0,1.0,0.0,3.0,0.0,20.0,0.0,0.0,996.0,0.0,1.0,2.0,12.0,1.0,0.0,4T1BK36B45U0,2005.0,448.0,2465.0,13.0,49.0,Toyota,43.0,4.0,1.0,0.0,0.0,999.0,7.0,0.0,0.0,7.0,6.0,12.0,0.0,0.0,1.0,1.0,35215.0,7.0,6.0,2.0,No valid license for this class vehicle,2.0,71.0,220.0,0.0,0.0,0.0,7.0,July,2020.0,7.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,99.0,1.0,1.0,414.0,1.0,0.0,1.0,0.0,202305243547.0,12.0,1.0,8.0,1.0,1.0,1.0,4.0,28.0,2.0,0.0,1.0,20.0,0.0,49.0,2.0,98.0
10213,1,0,96.0,0.0,1.0,1.0,-99.0,1.0,125.0,1.0,53.0,80.0,23.0,1.0,1.0,4.0,20.0,7.0,20.0,8.0,0.0,0.0,7.0,1.0,2.0,1.0,1.0,0.0,JS1VP55A9921,2009.0,509.0,13168.0,98.0,53.0,Suzuki,705.0,80.0,1.0,0.0,0.0,90.0,7.0,8.0,8.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,35404.0,1.0,6.0,2.0,No valid license for this class vehicle,0.0,65.0,190.0,0.0,2.0,0.0,8.0,August,2020.0,12.0,2022.0,3.0,1.0,4.0,45.0,1.0,1.0,2.0,1.0,0.0,1.0,9.0,99.0,2.0,2.0,998.0,1.0,2.0,1.0,0.0,202304853909.0,1.0,3.0,4.0,4.0,1.0,1.0,80.0,23.0,1.0,4.0,1.0,20.0,8.0,53.0,1.0,0.0
10213,2,0,96.0,0.0,1.0,0.0,-99.0,1.0,125.0,1.0,6.0,1.0,16.0,1.0,1.0,0.0,3.0,0.0,20.0,0.0,0.0,996.0,0.0,1.0,2.0,1.0,1.0,0.0,1C3LC55R88N6,2008.0,477.0,1877.0,1.0,6.0,Chrysler,43.0,1.0,1.0,0.0,0.0,10.0,7.0,0.0,0.0,10.0,6.0,12.0,0.0,0.0,1.0,1.0,35404.0,2.0,6.0,3.0,Valid license for this class vehicle,0.0,68.0,135.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,45.0,1.0,1.0,2.0,1.0,20.0,11.0,15.0,99.0,1.0,1.0,998.0,1.0,0.0,1.0,0.0,202304853909.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,16.0,1.0,0.0,1.0,20.0,0.0,6.0,2.0,0.0
10215,1,99,96.0,28.0,1.0,5060.0,1.0,1.0,107.0,53.0,49.0,4.0,35.0,1.0,1.0,4.0,20.0,7.0,8.0,0.0,0.0,0.0,7.0,1.0,1.0,53.0,1.0,0.0,2T1BURHE6EC1,2014.0,448.0,2208.0,13.0,49.0,Toyota,32.0,4.0,1.0,0.0,0.0,60.0,7.0,0.0,0.0,11.0,6.0,42.0,0.0,0.0,1.0,1.0,35576.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,73.0,150.0,0.0,2.0,0.0,12.0,December,2021.0,12.0,2022.0,3.0,1.0,2.0,45.0,2.0,6.0,2.0,1.0,0.0,14.0,12.0,99.0,2.0,4.0,102.0,1.0,1.0,1.0,0.0,202304697082.0,12.0,4.0,1.0,0.0,1.0,1.0,4.0,49.0,2.0,0.0,1.0,20.0,0.0,49.0,1.0,0.0
10228,1,99,96.0,28.0,1.0,1.0,-99.0,1.0,97.0,42.0,35.0,4.0,54.0,2.0,1.0,4.0,20.0,7.0,2.0,0.0,9.0,0.0,7.0,1.0,1.0,42.0,1.0,0.0,1N4AL3AP4HC1,2017.0,478.0,1904.0,13.0,35.0,Nissan/Datsun,47.0,4.0,1.0,0.0,0.0,50.0,7.0,0.0,0.0,4.0,6.0,42.0,0.0,0.0,1.0,28.0,39567.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,63.0,156.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,2.0,0.0,1.0,12.0,99.0,2.0,4.0,102.0,1.0,2.0,1.0,0.0,202305342629.0,12.0,3.0,10.0,0.0,1.0,1.0,4.0,17.0,1.0,0.0,1.0,20.0,0.0,35.0,1.0,0.0
10235,1,0,96.0,38.0,1.0,0.0,-99.0,1.0,73.0,12.0,20.0,4.0,56.0,2.0,1.0,0.0,3.0,0.0,20.0,0.0,0.0,996.0,0.0,1.0,2.0,12.0,2.0,0.0,1G11E5SL9EF2,2014.0,467.0,1834.0,13.0,20.0,Chevrolet,37.0,4.0,1.0,0.0,0.0,999.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,1.0,35205.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,64.0,135.0,0.0,0.0,0.0,2.0,February,2023.0,2.0,2023.0,0.0,1.0,2.0,25.0,1.0,1.0,2.0,2.0,20.0,1.0,17.0,99.0,1.0,1.0,503.0,1.0,0.0,1.0,0.0,202305016976.0,12.0,7.0,6.0,3.0,10.0,1.0,4.0,43.0,1.0,2.0,1.0,9.0,0.0,20.0,1.0,0.0
10241,1,2,96.0,38.0,1.0,0.0,-99.0,1.0,125.0,12.0,82.0,66.0,26.0,1.0,1.0,0.0,3.0,0.0,20.0,0.0,0.0,996.0,0.0,1.0,2.0,12.0,1.0,0.0,3AKJHHDR9NSN,2022.0,450.0,2501.0,66.0,82.0,Freightliner,881.0,66.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,2.0,12.0,0.0,0.0,1.0,36.0,11419.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,66.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,6.0,1.0,55.0,1.0,1.0,2.0,1.0,20.0,1.0,17.0,99.0,1.0,1.0,502.0,1.0,0.0,1.0,0.0,202304729256.0,54.0,3.0,1.0,3.0,1.0,1.0,66.0,49.0,1.0,0.0,1.0,20.0,0.0,82.0,1.0,98.0
10241,2,9,96.0,102.0,1.0,1.0,-99.0,1.0,125.0,12.0,29.0,4.0,17.0,2.0,1.0,4.0,99.0,7.0,8.0,0.0,1.0,0.0,7.0,1.0,2.0,12.0,4.0,0.0,5YJ3E1EC8NF1,2022.0,441.0,17834.0,13.0,29.0,Other Domestic Manufacturers,5.0,4.0,1.0,0.0,0.0,999.0,1.0,0.0,0.0,12.0,6.0,12.0,0.0,1.0,1.0,1.0,35405.0,1.0,6.0,3.0,Valid license for this class vehicle,1.0,65.0,125.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,2.0,55.0,3.0,1.0,2.0,1.0,0.0,14.0,66.0,1.0,1.0,1.0,501.0,1.0,2.0,1.0,0.0,202304867367.0,12.0,7.0,4.0,4.0,1.0,1.0,4.0,17.0,2.0,4.0,1.0,8.0,0.0,29.0,2.0,9.0
10248,1,99,96.0,38.0,1.0,5062.0,20.0,1.0,95.0,12.0,35.0,4.0,52.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,9.0,25.0,7.0,1.0,2.0,12.0,1.0,0.0,1N4BL4DV3NN3,2022.0,478.0,1904.0,13.0,35.0,Nissan/Datsun,47.0,4.0,1.0,0.0,0.0,999.0,0.0,0.0,0.0,3.0,6.0,12.0,0.0,1.0,1.0,48.0,76053.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,999.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,3.0,55.0,1.0,6.0,2.0,1.0,0.0,11.0,15.0,99.0,1.0,1.0,401.0,1.0,1.0,1.0,0.0,202304908816.0,12.0,1.0,2.0,3.0,1.0,1.0,4.0,26.0,1.0,3.0,1.0,8.0,0.0,35.0,1.0,0.0
10250,1,99,96.0,28.0,1.0,0.0,-99.0,1.0,73.0,12.0,7.0,34.0,49.0,1.0,1.0,3.0,3.0,0.0,8.0,0.0,9.0,996.0,0.0,1.0,2.0,12.0,2.0,0.0,1C6SRFLTXLN1,2020.0,496.0,13620.0,60.0,7.0,Dodge,482.0,34.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,1.0,35023.0,1.0,6.0,3.0,Valid license for this class vehicle,1.0,72.0,225.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,40.0,1.0,6.0,2.0,1.0,98.0,1.0,10.0,99.0,1.0,2.0,301.0,1.0,0.0,1.0,0.0,202305171570.0,12.0,4.0,8.0,0.0,1.0,1.0,34.0,31.0,1.0,0.0,1.0,20.0,0.0,7.0,2.0,0.0
10251,1,99,96.0,28.0,1.0,5060.0,13.0,1.0,105.0,34.0,37.0,4.0,25.0,1.0,1.0,4.0,20.0,7.0,20.0,1.0,9.0,227.0,7.0,1.0,1.0,34.0,1.0,0.0,2HGFB2F56CH5,2012.0,474.0,1863.0,13.0,37.0,Honda,31.0,4.0,1.0,0.0,0.0,999.0,7.0,0.0,0.0,98.0,9.0,34.0,0.0,1.0,1.0,1.0,35756.0,1.0,1.0,2.0,No valid license for this class vehicle,0.0,72.0,210.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,1.0,0.0,1.0,12.0,99.0,9.0,4.0,102.0,1.0,2.0,1.0,0.0,202305372984.0,12.0,3.0,10.0,0.0,1.0,1.0,4.0,28.0,2.0,0.0,1.0,20.0,0.0,37.0,2.0,0.0
10252,1,99,96.0,58.0,1.0,1.0,-99.0,1.0,83.0,1.0,23.0,34.0,21.0,1.0,1.0,4.0,3.0,0.0,20.0,0.0,9.0,215.0,7.0,1.0,1.0,1.0,1.0,0.0,3GTEK13J88G2,2008.0,472.0,1857.0,60.0,23.0,GMC,481.0,34.0,1.0,0.0,0.0,75.0,7.0,3.0,5.0,0.0,6.0,42.0,0.0,1.0,1.0,1.0,35611.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,70.0,130.0,0.0,1.0,0.0,1.0,January,2019.0,5.0,2022.0,3.0,1.0,2.0,45.0,3.0,6.0,2.0,2.0,0.0,14.0,13.0,6.0,4.0,4.0,102.0,1.0,1.0,1.0,0.0,202304881169.0,1.0,7.0,4.0,4.0,1.0,1.0,34.0,21.0,1.0,4.0,1.0,20.0,0.0,23.0,1.0,9.0
10253,1,99,96.0,26.0,1.0,1.0,-99.0,1.0,125.0,34.0,37.0,4.0,21.0,2.0,1.0,4.0,20.0,7.0,8.0,1.0,0.0,36.0,7.0,1.0,1.0,34.0,1.0,0.0,1HGCV2F34KA0,2019.0,474.0,1861.0,13.0,37.0,Honda,32.0,4.0,1.0,0.0,0.0,70.0,7.0,3.0,5.0,12.0,6.0,1.0,0.0,1.0,1.0,1.0,35216.0,1.0,6.0,3.0,Valid license for this class vehicle,1.0,66.0,140.0,0.0,2.0,2.0,6.0,June,2018.0,2.0,2021.0,0.0,3.0,3.0,70.0,1.0,1.0,2.0,1.0,0.0,1.0,50.0,7.0,3.0,4.0,101.0,1.0,2.0,1.0,0.0,202305440637.0,12.0,6.0,11.0,0.0,1.0,1.0,4.0,40.0,2.0,0.0,1.0,20.0,0.0,37.0,1.0,98.0
